temp,hum,next_temp,next_hum,trang_thai_suc_khoe,khan_cap
33.2,76,33.5,69.9,Nguy hiem,Khong
37.3,32.6,37.7,27.3,Canh bao cao,Khong
38.3,38.7,41.6,33.5,Canh bao cao,Khong
21.8,83.9,21,85,An toan,Khong
22.3,54.3,21.2,47.9,An toan,Khong
22.5,87,21.3,83,An toan,Khong
21.8,88.4,23.5,93.5,An toan,Khong
27.2,87.2,25.6,87.3,Can trong,Khong
29.6,32.8,34.2,50.1,Can trong,Khong
23.9,73.5,22.2,78.2,An toan,Khong
22.4,33.9,26.9,35.7,An toan,Khong
40.4,41.9,39.9,50.4,Canh bao cao,Khong
34,30.6,35.8,23.1,Canh bao cao,Khong
33.1,53,38.7,36.9,Canh bao cao,CO (Soc moi truong)
39.2,44.6,42.1,39.9,Canh bao cao,Khong
38.5,52,38.5,45.8,Canh bao cao,Khong
20.4,54.8,18.8,47.8,An toan,Khong
33.4,48.3,35,57.7,Canh bao cao,Khong
23.5,56.7,24.7,51.4,An toan,Khong
25.3,67.3,31.1,49.8,An toan,CO (Soc moi truong)
36.9,55.9,36.8,63.6,Canh bao cao,Khong
35.4,87.2,37.9,59.3,Nguy hiem,CO (Soc moi truong)
21.6,83.2,20.1,81.4,An toan,Khong
21.4,79.9,19.5,77.3,An toan,Khong
34.4,60.3,35,56.3,Nguy hiem,Khong
20.2,36,21.3,27.3,An toan,Khong
34.1,33,35.3,36,Canh bao cao,Khong
26.6,41.5,27.6,33.1,An toan,Khong
21.8,34.3,20.1,39.3,An toan,Khong
23,69.3,22.5,66.2,An toan,Khong
23.4,43.9,23,46.8,An toan,Khong
40.7,41.9,41.9,35.8,Canh bao cao,Khong
27.3,41.7,25.5,36.7,Can trong,Khong
30.6,56.7,30.6,47,Can trong,Khong
25.4,86.8,25.2,84.8,An toan,Khong
21,82.3,22.8,80,An toan,Khong
25.2,56.6,23.7,52.7,An toan,Khong
38,78,38.3,77.1,Nguy hiem,Khong
24.9,37.2,24.8,33.7,An toan,Khong
35.9,48.7,34,58.8,Canh bao cao,Khong
21.4,56.9,20.5,60.5,An toan,Khong
25,86,23.2,89.4,An toan,Khong
35.8,78.9,34.7,77.5,Nguy hiem,Khong
32,64.8,33.9,58.3,Nguy hiem,Khong
40.1,86.6,41.1,91.2,Nguy hiem,Khong
21.5,84.8,20.4,87.1,An toan,Khong
23.1,35.8,22.7,42.4,An toan,Khong
25.3,73.1,25.1,72.5,An toan,Khong
29,66.1,27,71.5,Can trong,Khong
22.4,77.5,22.3,74.5,An toan,Khong
20.5,30.4,18.7,40.2,An toan,Khong
21.5,60.4,22.9,57.2,An toan,Khong
39.8,78.6,45.4,55.3,Nguy hiem,CO (Soc moi truong)
31.2,45.4,30.7,54.7,Can trong,Khong
36.2,91.1,36,96.2,Nguy hiem,Khong
37.8,35.3,38.6,34.5,Canh bao cao,Khong
22.1,69,22.8,61.3,An toan,Khong
37.8,58.7,37.4,50.5,Canh bao cao,Khong
34,66.8,34.3,71.7,Nguy hiem,Khong
37.1,68.9,38.8,76.7,Nguy hiem,Khong
25.5,69.6,24.2,60,An toan,Khong
31.9,64.8,33.5,56.1,Can trong,Khong
23.7,70.1,24.1,61.6,An toan,Khong
36.1,91.9,37.4,96.1,Nguy hiem,Khong
37.4,87.9,35.4,94.4,Nguy hiem,Khong
34.4,39.8,30.7,38.2,Canh bao cao,Khong
40.8,78.4,39.1,88.1,Nguy hiem,Khong
22.2,83.7,23.4,90.4,An toan,Khong
33.8,52.8,34.2,44.5,Canh bao cao,Khong
29.7,49.8,30.2,42,Can trong,Khong
28.1,83.6,29.5,82,Can trong,Khong
30.2,87.4,30,82.3,Can trong,Khong
40.9,61.2,40.8,65.2,Nguy hiem,Khong
20.3,60.7,21.9,54,An toan,Khong
37.2,70.7,31.7,99.8,Nguy hiem,CO (Soc moi truong)
34.2,35.4,35.3,39.8,Canh bao cao,Khong
36.2,86.4,35.2,91.9,Nguy hiem,Khong
22.8,85.4,21.8,89,An toan,Khong
35,44.6,42.3,44.2,Canh bao cao,CO (Soc moi truong)
27.9,54.6,28.6,51.6,Can trong,Khong
38.6,38.1,36.8,38.6,Canh bao cao,Khong
28.2,50.8,26.5,60.5,Can trong,Khong
22.1,36,22.9,35,An toan,Khong
37.6,67.8,44,83.8,Nguy hiem,CO (Soc moi truong)
39.4,53.5,35.5,39.5,Canh bao cao,Khong
31.1,38.7,31.1,33,Can trong,Khong
32.1,47.1,30.6,49.2,Canh bao cao,Khong
21.9,72.2,20.1,73.2,An toan,Khong
35.1,87.5,36.2,88.7,Nguy hiem,Khong
41.9,87.9,38.7,98,Cuc ky nguy hiem,Khong
36.1,60,37.4,52.7,Canh bao cao,Khong
40.9,43.4,40.6,45.9,Canh bao cao,Khong
34.9,46.7,33,45.8,Canh bao cao,Khong
30.2,81.6,30.5,72.2,Can trong,Khong
28.2,71.2,26.3,68,Can trong,Khong
33.9,66.3,33.3,59.6,Nguy hiem,Khong
39.2,54.6,40.6,45.6,Canh bao cao,Khong
25,78.6,26,73.2,An toan,Khong
27.5,79.2,26.6,80.8,Can trong,Khong
26.5,30.1,25.9,36,An toan,Khong
38.6,79.6,37.4,71.2,Nguy hiem,Khong
30.7,50.5,30.7,40.7,Can trong,Khong
31,53.1,30.4,49.5,Can trong,Khong
41.1,74.4,39.1,75.6,Cuc ky nguy hiem,Khong
28.3,71.3,28.2,80.7,Can trong,Khong
29.5,33.8,28.2,42.5,Can trong,Khong
28.9,69.5,28.8,77.9,Can trong,Khong
26.8,82.9,25.5,85.3,An toan,Khong
23.6,32.5,23.1,42,An toan,Khong
39.2,50.5,40.4,58.6,Canh bao cao,Khong
26.4,61.2,26.7,54,An toan,Khong
25.9,63.2,31.8,89,An toan,CO (Soc moi truong)
25.4,67.9,24.3,74,An toan,Khong
31.5,90.3,29.9,99,Can trong,Khong
29.4,79.6,27.8,87.5,Can trong,Khong
38,32.6,38.3,41.7,Canh bao cao,Khong
31.9,30.1,25.1,27,Can trong,CO (Soc moi truong)
34.1,91.8,36.1,86.9,Nguy hiem,Khong
28.2,57.9,28.3,55.6,Can trong,Khong
39.4,79,37.8,84.6,Nguy hiem,Khong
24.9,41.1,23.3,41.2,An toan,Khong
23.5,87.5,21.6,87.1,An toan,Khong
23.8,45.4,24.4,54,An toan,Khong
36.1,62.8,35.3,61.3,Nguy hiem,Khong
24.3,78.7,25.3,84.6,An toan,Khong
41.4,59.5,41.7,68.1,Cuc ky nguy hiem,Khong
41.3,91.4,40.4,97.4,Cuc ky nguy hiem,Khong
37.5,81.5,35.6,71.5,Nguy hiem,Khong
31.4,36.2,29.6,37.2,Can trong,Khong
31.6,60.4,33.1,66.5,Can trong,Khong
22.8,35.4,20.9,32.3,An toan,Khong
27.4,60.4,26.6,56.6,Can trong,Khong
41.5,69.8,40.2,78.1,Cuc ky nguy hiem,Khong
28,81.4,29.7,78.2,Can trong,Khong
28.2,73.6,24.8,78.7,Can trong,Khong
37.3,45.2,36.9,47,Canh bao cao,Khong
34.7,41.5,34.4,34.2,Canh bao cao,Khong
37.3,92.2,36.9,94.4,Nguy hiem,Khong
41.7,80.7,41.1,85.5,Cuc ky nguy hiem,Khong
26.2,78.8,31.7,54,An toan,CO (Soc moi truong)
37.7,83.8,38.1,75.3,Nguy hiem,Khong
27.1,59.3,25,40.4,Can trong,Khong
32.1,53.9,31.3,59.3,Canh bao cao,Khong
24.4,69.9,24.5,79.4,An toan,Khong
32.3,51.7,34.4,52.1,Canh bao cao,Khong
22.1,43.7,24,37.2,An toan,Khong
27.7,47.1,25.7,45.4,Can trong,Khong
23.4,94.5,24.5,95.5,An toan,Khong
25.3,84.7,24.7,90.4,An toan,Khong
37.1,52.8,36.3,61.6,Canh bao cao,Khong
39.1,78,39.9,83.7,Nguy hiem,Khong
27.7,43.5,28.2,52.7,Can trong,Khong
31.9,43.5,33.6,41,Can trong,Khong
26.9,72.6,25.4,64.3,An toan,Khong
30.9,66,30.8,56.6,Can trong,Khong
35.1,31.8,36.7,33.6,Canh bao cao,Khong
23.9,45.2,22.7,51.2,An toan,Khong
20.7,87,21.2,94,An toan,Khong
40.3,87.6,41.8,79.9,Nguy hiem,Khong
31.7,93.2,30.5,89.4,Can trong,Khong
35.1,55.7,34.6,55.7,Canh bao cao,Khong
26.4,53.5,26.6,55.9,An toan,Khong
26.1,32.9,27.3,28.3,An toan,Khong
32.7,55.4,35.9,61.6,Canh bao cao,Khong
34.3,47.8,33.8,42.5,Canh bao cao,Khong
28.5,32.4,26.9,35.3,Can trong,Khong
31.7,55.8,32.6,47,Can trong,Khong
34.5,69.8,36.1,79.4,Nguy hiem,Khong
23.7,50.4,24.4,48,An toan,Khong
37.2,48.7,36,52.8,Canh bao cao,Khong
24.1,54.9,24.1,59.4,An toan,Khong
41.2,91.2,42.2,91.1,Cuc ky nguy hiem,Khong
37.4,35.5,35.7,42.8,Canh bao cao,Khong
28.6,79.2,30.3,85.4,Can trong,Khong
38.1,33.3,36.5,36.8,Canh bao cao,Khong
32,80.3,33.8,88.6,Can trong,Khong
36.9,74.6,37,65.9,Nguy hiem,Khong
20.5,69.7,19.1,71.3,An toan,Khong
30.6,94.7,30.7,100,Can trong,Khong
31,70.6,32.7,59.7,Can trong,Khong
39.1,59.7,40.1,58.5,Canh bao cao,Khong
35.1,48,34.9,49,Canh bao cao,Khong
30.1,39.3,31.5,45.3,Can trong,Khong
37.4,53,36.3,54,Canh bao cao,Khong
31.1,72.8,31.9,65,Can trong,Khong
39.2,43.6,37.8,53,Canh bao cao,Khong
31.1,45,29.7,37,Can trong,Khong
21.1,52.4,22.4,53.7,An toan,Khong
31.4,47.3,32.8,42.4,Can trong,Khong
31.1,75.4,33.1,71.3,Can trong,Khong
41.7,59.4,41,53.4,Cuc ky nguy hiem,Khong
26.8,91.9,25,98.7,An toan,Khong
28.3,65.1,28.8,67.1,Can trong,Khong
34.4,46.8,35.6,36.9,Canh bao cao,Khong
21.2,38.3,20.6,29.7,An toan,Khong
20.9,93.2,22.2,83.8,An toan,Khong
20.6,64.3,17.2,77.1,An toan,Khong
37.2,71.4,38.3,79.7,Nguy hiem,Khong
26.6,83.2,27.5,90.5,An toan,Khong
30.2,58,29.9,48,Can trong,Khong
25.6,40.2,26.7,38.4,An toan,Khong
32,91.8,30.4,95.2,Can trong,Khong
41.2,82.9,43.1,91.6,Cuc ky nguy hiem,Khong
29.1,60.6,27.4,58,Can trong,Khong
37.2,34.4,37.7,27.1,Canh bao cao,Khong
39.8,30.8,47.5,30.2,Canh bao cao,CO (Soc moi truong)
25.5,52.8,27.2,51.3,An toan,Khong
38.5,69.5,37.3,76.1,Nguy hiem,Khong
39.5,85.3,38.8,84.5,Nguy hiem,Khong
34.2,52.5,32.8,61.3,Canh bao cao,Khong
35.9,64,34.5,71,Nguy hiem,Khong
24.2,39.8,24.4,34.1,An toan,Khong
38.7,84.1,39.4,86.3,Nguy hiem,Khong
20.8,92,22.5,97.2,An toan,Khong
28,46.5,29.6,50.2,Can trong,Khong
34.4,34.4,33.7,38,Canh bao cao,Khong
20.1,35.7,22.1,29.4,An toan,Khong
34.4,52.1,35.5,52.6,Canh bao cao,Khong
26.4,45.6,28.3,47.6,An toan,Khong
35.4,33.4,37.1,42.4,Canh bao cao,Khong
34.3,82.3,35.7,92.1,Nguy hiem,Khong
23.7,84.6,23.5,78,An toan,Khong
35.2,49,36.9,44.4,Canh bao cao,Khong
36.4,37.5,36.6,27.6,Canh bao cao,Khong
33.5,75.1,34.9,67,Nguy hiem,Khong
23.6,80.1,24,74,An toan,Khong
41.8,92.8,43.7,88.8,Cuc ky nguy hiem,Khong
28.8,58.8,27.7,51,Can trong,Khong
37.3,66.4,35.9,57.5,Nguy hiem,Khong
34.8,59.6,33.9,60.1,Canh bao cao,Khong
37.1,86.8,36.1,84.9,Nguy hiem,Khong
25.1,83.9,26.4,86.1,An toan,Khong
27.5,77.1,27,76.7,Can trong,Khong
33,70.9,34.2,77.4,Nguy hiem,Khong
32,70.4,30.9,64.9,Can trong,Khong
27.5,59.3,27.2,57.3,Can trong,Khong
41.5,58.7,42.4,63.4,Cuc ky nguy hiem,Khong
32.8,48.1,33.1,44.6,Canh bao cao,Khong
36.6,78.5,36.8,85.9,Nguy hiem,Khong
37.6,47.1,35.8,46.2,Canh bao cao,Khong
40.9,91.8,41.6,85.5,Nguy hiem,Khong
35.8,57.3,35.6,66.1,Canh bao cao,Khong
25.4,66.4,26.9,72.8,An toan,Khong
25.2,83.2,24.5,79.9,An toan,Khong
22.9,53.3,21.3,53.3,An toan,Khong
29.2,87.7,30.4,91,Can trong,Khong
32.6,51.9,33.8,61.8,Canh bao cao,Khong
32.4,79.1,30.7,71.4,Nguy hiem,Khong
41.4,92.7,42.1,99.6,Cuc ky nguy hiem,Khong
39.4,70.3,40.1,60.9,Nguy hiem,Khong
25.1,76.2,25.4,81.7,An toan,Khong
24,80.6,23.6,81,An toan,Khong
31.7,44.1,33.7,51.3,Can trong,Khong
35.6,62.7,34.8,68.4,Nguy hiem,Khong
27.9,76.4,29.6,82.6,Can trong,Khong
33.6,54.3,33.2,61.6,Canh bao cao,Khong
30.2,90.6,28.8,95.5,Can trong,Khong
37,48.8,38.9,45.7,Canh bao cao,Khong
39.9,53.2,39.2,48,Canh bao cao,Khong
41.7,34.1,42.8,34.6,Cuc ky nguy hiem,Khong
23.4,92.7,24.4,82.8,An toan,Khong
22.2,71.5,21.7,67,An toan,Khong
38.7,40.1,37.3,37.5,Canh bao cao,Khong
23.5,61.2,23.8,59.4,An toan,Khong
39.1,91.4,38.3,88.3,Nguy hiem,Khong
38.7,81.1,40.4,79.6,Nguy hiem,Khong
29.9,63.6,28.4,57.9,Can trong,Khong
22.5,31.7,22.7,30.3,An toan,Khong
22.4,47.7,22.3,48.5,An toan,Khong
21.5,88.3,20.8,95,An toan,Khong
20.9,54.1,21.6,46.9,An toan,Khong
25.9,57.5,21,37.9,An toan,Khong
20.9,30.7,19.8,26.1,An toan,Khong
28.6,70,29.1,63.7,Can trong,Khong
31.3,93.6,29.5,100,Can trong,Khong
26.4,88.7,28,97.5,An toan,Khong
24.6,84,25.4,81.6,An toan,Khong
26.8,86.3,27.5,91.2,An toan,Khong
39.1,50.7,38.3,51.5,Canh bao cao,Khong
26.3,53.2,25.8,48.8,An toan,Khong
28,73.6,27.1,82.3,Can trong,Khong
24.3,56.2,24,60.1,An toan,Khong
41.6,90.6,39.9,93.2,Cuc ky nguy hiem,Khong
35.2,42.1,35.7,35.8,Canh bao cao,Khong
34.5,47.9,35.4,53,Canh bao cao,Khong
35.8,41,34.1,62.7,Canh bao cao,CO (Soc moi truong)
21.7,74,21.7,75.9,An toan,Khong
39.1,41.3,37.6,34.3,Canh bao cao,Khong
20.2,45.3,21.8,52.3,An toan,Khong
38.5,94.4,36.6,94.4,Nguy hiem,Khong
39.7,46.1,39.6,36.2,Canh bao cao,Khong
37.1,38.3,37.6,30.4,Canh bao cao,Khong
39.3,78.2,39.7,74.8,Nguy hiem,Khong
42,70.1,41.8,67.1,Cuc ky nguy hiem,Khong
24.1,89.6,22.8,94.1,An toan,Khong
33.1,68,31.3,71.3,Nguy hiem,Khong
26.7,72,26.9,68.4,An toan,Khong
34.4,73.3,33.3,75.6,Nguy hiem,Khong
30.3,53.6,28.3,50,Can trong,Khong
36.7,54.4,36.9,53.2,Canh bao cao,Khong
29.4,32.6,30,31.4,Can trong,Khong
39.9,61.9,39.2,70.8,Nguy hiem,Khong
33.2,30.9,34.8,33.9,Canh bao cao,Khong
25.7,49.3,27.7,40.1,An toan,Khong
25.7,92.8,32.9,79.6,An toan,CO (Soc moi truong)
25.1,62.4,24.1,55.8,An toan,Khong
25.8,82.5,25.5,77.3,An toan,Khong
34.8,76.5,35,75.1,Nguy hiem,Khong
21.9,59.3,23.1,60,An toan,Khong
22.5,92.3,23,100,An toan,Khong
37.6,80.4,32.3,77.1,Nguy hiem,CO (Soc moi truong)
36.5,52,38.4,47.5,Canh bao cao,Khong
23.6,61.9,22.6,56.1,An toan,Khong
33.7,83.5,35.1,85.9,Nguy hiem,Khong
30.5,52.5,32.1,61.8,Can trong,Khong
21.8,92.7,21.4,83.3,An toan,Khong
21.2,40.3,19.9,42.1,An toan,Khong
35.1,69.3,33.5,69.7,Nguy hiem,Khong
36,82.1,36.9,85.7,Nguy hiem,Khong
32.9,62.1,34.9,56.5,Nguy hiem,Khong
28.2,61.8,28.4,56.3,Can trong,Khong
22.9,83.9,24.2,86.1,An toan,Khong
27.6,78.7,28.9,77.5,Can trong,Khong
29.3,92.4,28.1,99.2,Can trong,Khong
25.2,49.2,26.7,55.7,An toan,Khong
24.8,36.3,24.3,33.4,An toan,Khong
25.2,34.3,27.1,38.5,An toan,Khong
21,87.2,18.3,73.7,An toan,Khong
23.6,66.9,22.5,61.7,An toan,Khong
36.6,49,36.2,48.3,Canh bao cao,Khong
34.9,41.8,34.8,46.2,Canh bao cao,Khong
41,75.6,42.1,77.7,Cuc ky nguy hiem,Khong
35.9,70.5,36.9,68.2,Nguy hiem,Khong
31.9,92.7,30.6,100,Can trong,Khong
35.3,38.1,36.4,29.8,Canh bao cao,Khong
40.9,70.8,41.5,76,Nguy hiem,Khong
36.4,72.5,37.8,68.6,Nguy hiem,Khong
24.5,56.9,26.2,53.1,An toan,Khong
31.4,45.1,30.1,43.7,Can trong,Khong
27.5,68.7,29.1,66.3,Can trong,Khong
27,83.8,26.5,79.3,Can trong,Khong
22.7,63.3,22.1,62,An toan,Khong
35.6,91.3,33.6,83.1,Nguy hiem,Khong
20.9,75.5,20.3,82.3,An toan,Khong
28.7,69.8,29.4,60.9,Can trong,Khong
33.5,81.7,34.1,88.1,Nguy hiem,Khong
40.5,65.8,48.2,57.7,Nguy hiem,CO (Soc moi truong)
38.8,84.4,39.6,80,Nguy hiem,Khong
25.9,59.3,24.4,55.7,An toan,Khong
20.4,85.5,19.8,81.3,An toan,Khong
41.3,53.4,42.2,47.4,Cuc ky nguy hiem,Khong
20.4,84.7,18.7,76.9,An toan,Khong
35.6,61.5,36.4,56.5,Nguy hiem,Khong
38,65.2,38,66,Nguy hiem,Khong
40.2,37.8,39.3,32,Canh bao cao,Khong
24.8,89.6,23.5,97.1,An toan,Khong
21,58.5,20.4,55,An toan,Khong
31.2,34.6,31.6,30.4,Can trong,Khong
24.9,40.7,23.5,48,An toan,Khong
23.8,71,23.1,77.5,An toan,Khong
41.3,52.9,42,52.4,Cuc ky nguy hiem,Khong
26.4,60.9,25.2,69.4,An toan,Khong
29.7,39.7,30.4,37.6,Can trong,Khong
20.9,46,22.5,40.5,An toan,Khong
26.9,50.3,28.3,46.8,An toan,Khong
27.3,62.9,25.6,66.1,Can trong,Khong
28.3,82.2,29.2,80.7,Can trong,Khong
34.5,74.7,32.9,78.6,Nguy hiem,Khong
34.6,83.3,33.3,92.9,Nguy hiem,Khong
35.1,61.8,34.4,70.2,Nguy hiem,Khong
32.8,68.6,34.1,60,Nguy hiem,Khong
40.5,89.4,41.4,89.7,Nguy hiem,Khong
41.6,93.5,39.8,100,Cuc ky nguy hiem,Khong
32,40.5,34,31.8,Canh bao cao,Khong
35.7,76.5,35.1,69.4,Nguy hiem,Khong
28.6,93.5,29.9,90.9,Can trong,Khong
22.4,38.7,24,40.6,An toan,Khong
20.5,31.4,20.8,25.4,An toan,Khong
38.6,49.6,39.1,43.4,Canh bao cao,Khong
24.1,66.3,25.4,62.8,An toan,Khong
28.6,39.5,30.4,47.8,Can trong,Khong
20.4,45.7,20.6,38,An toan,Khong
25.2,48.6,26.7,45.9,An toan,Khong
32.4,46.5,31.5,47,Canh bao cao,Khong
24.4,89.9,23.2,95.9,An toan,Khong
30.5,71.9,29.3,63.2,Can trong,Khong
32.3,80.9,30.6,85.7,Nguy hiem,Khong
22.5,55,22.8,55.3,An toan,Khong
34.3,55.2,34.3,59.3,Canh bao cao,Khong
31.7,82.7,29.9,84.2,Can trong,Khong
23.5,58.2,22.3,68.1,An toan,Khong
37.3,71.3,38.2,72,Nguy hiem,Khong
26.5,65.7,25.7,74.2,An toan,Khong
38,82,37.7,89.5,Nguy hiem,Khong
28.6,68.9,27,60.9,Can trong,Khong
20.2,48.1,21.5,53.5,An toan,Khong
21.3,82,21.9,77.4,An toan,Khong
31.8,67.7,35.8,46.4,Can trong,CO (Soc moi truong)
30.5,82.6,28.7,91.2,Can trong,Khong
39.1,48.4,37.6,55.5,Canh bao cao,Khong
24.8,37.5,23.8,36.6,An toan,Khong
30,71.2,28.4,65.5,Can trong,Khong
20.8,55.3,20.5,55,An toan,Khong
36,34.7,34.7,38.9,Canh bao cao,Khong
35.1,50.8,33.5,59.5,Canh bao cao,Khong
31,83,30,91,Can trong,Khong
35.7,71.4,37.5,75.4,Nguy hiem,Khong
24.4,44.8,24.2,53.3,An toan,Khong
28.5,33.9,28.5,33.8,Can trong,Khong
22.2,93.5,22.2,95.5,An toan,Khong
20,63.2,19.7,68.3,An toan,Khong
39.6,89.5,38.9,93.5,Nguy hiem,Khong
20.9,71.7,25.2,65.4,An toan,Khong
39.9,54.4,40.6,51.1,Canh bao cao,Khong
36.7,40.7,36.5,40.3,Canh bao cao,Khong
37.3,49.7,36,55.6,Canh bao cao,Khong
21.4,56.3,28.4,44.6,An toan,CO (Soc moi truong)
22,58.6,20.6,65.6,An toan,Khong
30.7,50.2,32.5,45.2,Can trong,Khong
36,80.8,36.4,75,Nguy hiem,Khong
40.4,79.9,40.1,86.8,Nguy hiem,Khong
38.8,86.4,37.4,76.9,Nguy hiem,Khong
38.4,78.7,37.7,60.7,Nguy hiem,Khong
39.1,44.3,40.9,40.3,Canh bao cao,Khong
36.3,70.1,37.1,60.3,Nguy hiem,Khong
26.6,71.5,28.3,63.2,An toan,Khong
29.9,31.3,30.5,28.4,Can trong,Khong
31.2,36.5,35.7,57.5,Can trong,CO (Soc moi truong)
27.5,42.3,27.8,37,Can trong,Khong
27.1,90.8,26.7,100,Can trong,Khong
33.3,66.4,31.4,59,Nguy hiem,Khong
24.8,78.8,20.2,100,An toan,CO (Soc moi truong)
34.1,36.5,34.6,34.8,Canh bao cao,Khong
35.3,64.8,37.2,61.4,Nguy hiem,Khong
36.5,47.6,35.6,53.1,Canh bao cao,Khong
34.6,62.9,35.1,53,Nguy hiem,Khong
32.5,74.4,32.7,77.4,Nguy hiem,Khong
42,73.6,41.6,72.9,Cuc ky nguy hiem,Khong
28.7,89.6,27.3,91.2,Can trong,Khong
20.5,33.2,18.7,27.4,An toan,Khong
27.6,49.3,26.1,58.3,Can trong,Khong
31.2,89.9,30.1,94.7,Can trong,Khong
30,45.8,30.8,45.3,Can trong,Khong
29.9,76.9,28,69.3,Can trong,Khong
28.1,78,27.2,84.1,Can trong,Khong
37.5,39.5,36.5,43.4,Canh bao cao,Khong
31.7,45.7,29.8,53.9,Can trong,Khong
28.8,36,27.7,44.4,Can trong,Khong
32,58.8,30.1,63.1,Can trong,Khong
21,30.3,21.4,30.1,An toan,Khong
24.6,58.4,26.4,62.9,An toan,Khong
27,66.2,28.5,67.9,Can trong,Khong
26.1,69.6,27.8,73.2,An toan,Khong
40.8,35,42.8,42.5,Canh bao cao,Khong
38.1,71.8,37.1,78.7,Nguy hiem,Khong
32,46,28.5,54.7,Can trong,Khong
40.5,89.6,41.3,93.6,Nguy hiem,Khong
22.2,39,22.3,34,An toan,Khong
38,33.8,38.5,33.5,Canh bao cao,Khong
38.6,32.7,37.6,27.9,Canh bao cao,Khong
21.5,94.1,22.4,89.8,An toan,Khong
36.7,69.1,38,61,Nguy hiem,Khong
23.5,38.1,24.5,45.1,An toan,Khong
31.1,92.1,34.1,74.9,Can trong,Khong
24.1,45.3,25.9,37,An toan,Khong
20.1,73.3,20.9,69.3,An toan,Khong
39.2,33.2,38,39.7,Canh bao cao,Khong
27.3,74.2,28.6,76.1,Can trong,Khong
26.8,49.5,28.4,50.1,An toan,Khong
41.3,43.1,40.2,46.9,Cuc ky nguy hiem,Khong
24.8,56.7,23.6,60.9,An toan,Khong
32.4,66.7,31.5,68.8,Nguy hiem,Khong
22.7,73.1,23.2,76.9,An toan,Khong
27.2,88.4,27.7,83.5,Can trong,Khong
32,77.2,33.3,78.3,Nguy hiem,Khong
41.9,83.7,40.4,82.5,Cuc ky nguy hiem,Khong
21,72.3,22.7,66.4,An toan,Khong
35.7,77.1,34.8,74.1,Nguy hiem,Khong
27.5,56.9,26,49.5,Can trong,Khong
26.2,46.4,26.6,47.7,An toan,Khong
40.2,59.6,41.2,60,Canh bao cao,Khong
23.2,43.2,24.1,42.4,An toan,Khong
31.4,33.1,31.7,42.2,Can trong,Khong
38,42.4,36.6,40.6,Canh bao cao,Khong
34.1,52.7,33.7,46,Canh bao cao,Khong
24.1,66,22.4,71,An toan,Khong
30.5,49.9,31.7,51.6,Can trong,Khong
22.3,36.7,23.1,42.3,An toan,Khong
31.6,76.7,30.3,76.4,Can trong,Khong
41.8,45.2,40.3,54.2,Cuc ky nguy hiem,Khong
41.6,63.6,42.6,65.3,Cuc ky nguy hiem,Khong
41.7,60.4,39.7,68.8,Cuc ky nguy hiem,Khong
35.2,36.7,39.9,37.5,Canh bao cao,Khong
38.4,87.9,37.6,95.2,Nguy hiem,Khong
26.7,45,25.9,38.8,An toan,Khong
34.8,49.4,35.4,53.9,Canh bao cao,Khong
23.4,88.1,21.8,82.4,An toan,Khong
28.4,48.1,30.4,39.3,Can trong,Khong
38.1,75,37.8,71,Nguy hiem,Khong
41.8,35.9,42.5,42.3,Cuc ky nguy hiem,Khong
22.2,82.8,22.2,73.7,An toan,Khong
25.2,40.5,23.3,48.7,An toan,Khong
29.4,71.6,35.8,85.7,Can trong,CO (Soc moi truong)
35.2,58.1,35.3,50.7,Canh bao cao,Khong
39.7,87.2,37.9,96.5,Nguy hiem,Khong
20.5,77.4,20.9,81.2,An toan,Khong
39.9,51.9,40.8,48.4,Canh bao cao,Khong
27,37.1,29,40.4,Can trong,Khong
26.4,94.5,27.3,98.9,An toan,Khong
33.2,66.4,32.5,73.7,Nguy hiem,Khong
36.5,45.5,33.5,67.7,Canh bao cao,CO (Soc moi truong)
30,91.6,29.1,82.5,Can trong,Khong
31,79.8,30.9,84.4,Can trong,Khong
33,73.9,34.3,67.1,Nguy hiem,Khong
30.5,42.3,31.4,41.9,Can trong,Khong
37.5,42.7,37.9,44.9,Canh bao cao,Khong
30.7,84,32.7,79.7,Can trong,Khong
39,75.2,38.7,78.9,Nguy hiem,Khong
40.6,67.7,39.1,64.9,Nguy hiem,Khong
41.8,76.5,39.8,77.4,Cuc ky nguy hiem,Khong
24.9,42.7,23.7,40.5,An toan,Khong
23.3,71.5,23.9,75,An toan,Khong
35.4,52.9,34.1,53.5,Canh bao cao,Khong
31.9,80.2,30.3,88.9,Can trong,Khong
24,86,22.6,76.7,An toan,Khong
29.5,55.6,30,46.7,Can trong,Khong
20.1,47.2,20.6,47.7,An toan,Khong
38.3,76.1,40.1,68.1,Nguy hiem,Khong
39.1,52.8,37.1,44.4,Canh bao cao,Khong
25.1,56.4,25.9,55.6,An toan,Khong
27,50.8,27,53.8,An toan,Khong
31.9,47.2,31.4,28.9,Can trong,Khong
35.1,47.1,33.9,51.3,Canh bao cao,Khong
32.1,68.5,32.4,75.7,Nguy hiem,Khong
21.1,80.3,20.4,85.2,An toan,Khong
29.3,84.5,31.2,83.7,Can trong,Khong
39.4,67.4,39.1,68.9,Nguy hiem,Khong
30.6,31.1,29,31.1,Can trong,Khong
29.6,69.9,30.4,60.9,Can trong,Khong
39,61.2,38.3,70.5,Nguy hiem,Khong
38.6,81.1,38,80.6,Nguy hiem,Khong
26.4,55,26.4,49.3,An toan,Khong
22.4,90.3,24.2,83.4,An toan,Khong
